experiment_id,dgp_id,repetition,menu_family_content_failure,stage_upper_noncoverage_family,any_diagnostic_triggered,nominal_all_stage_supported,unsafe_nominal_pass,unsafe_pipeline_upgrade,event_inclusion_violations
e01-tds1,GAUSSIAN_AR1_WEAK,843,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,844,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,845,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,846,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,847,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,848,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,849,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,850,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,851,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,852,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,853,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,854,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,855,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,856,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,857,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,858,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,859,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,860,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,861,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,862,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,863,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,864,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,865,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,866,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,867,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,868,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,869,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,870,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,871,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,872,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,873,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,874,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,875,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,876,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,877,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,878,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,879,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,880,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,881,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,882,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,883,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,884,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,885,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,886,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,887,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,888,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,889,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,890,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,891,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,892,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,893,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,894,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,895,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,896,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,897,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,898,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,899,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,900,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,901,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,902,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,903,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,904,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,905,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,906,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,907,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,908,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,909,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,910,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,911,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,912,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,913,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,914,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,915,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,916,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,917,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,918,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,919,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,920,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,921,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,922,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,923,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,924,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,925,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,926,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,927,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,928,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,929,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,930,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,931,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,932,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,933,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,934,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,935,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,936,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,937,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,938,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,939,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,940,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,941,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,942,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,943,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,944,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,945,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,946,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,947,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,948,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,949,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,950,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,951,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,952,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,953,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,954,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,955,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,956,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,957,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,958,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,959,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,960,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,961,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,962,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,963,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,964,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,965,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,966,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,967,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,968,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,969,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,970,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,971,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,972,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,973,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,974,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,975,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,976,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,977,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,978,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,979,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,980,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,981,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,982,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,983,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,984,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,985,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,986,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,987,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,988,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,989,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,990,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,991,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,992,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,993,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,994,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,995,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,996,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,997,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,998,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,999,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1000,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1001,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1002,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1003,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1004,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1005,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1006,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1007,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1008,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1009,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1010,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1011,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1012,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1013,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1014,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1015,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1016,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1017,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1018,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1019,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1020,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1021,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1022,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1023,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1024,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1025,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1026,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1027,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1028,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1029,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1030,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1031,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1032,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1033,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1034,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1035,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1036,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1037,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1038,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1039,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1040,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1041,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1042,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1043,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1044,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1045,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1046,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1047,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1048,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1049,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1050,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1051,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1052,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1053,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1054,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1055,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1056,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1057,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1058,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1059,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1060,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1061,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1062,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1063,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1064,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1065,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1066,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1067,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1068,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1069,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1070,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1071,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1072,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1073,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1074,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1075,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1076,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1077,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1078,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1079,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1080,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1081,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1082,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1083,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1084,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1085,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1086,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1087,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1088,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1089,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1090,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1091,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1092,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1093,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1094,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1095,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1096,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1097,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1098,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1099,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1100,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1101,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1102,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1103,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1104,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1105,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1106,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1107,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1108,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1109,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1110,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1111,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1112,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1113,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1114,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1115,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1116,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1117,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1118,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1119,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1120,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1121,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1122,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1123,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1124,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1125,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1126,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1127,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1128,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1129,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1130,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1131,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1132,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1133,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1134,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1135,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1136,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1137,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1138,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1139,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1140,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1141,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1142,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1143,True,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1144,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1145,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1146,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1147,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1148,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1149,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1150,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1151,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1152,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1153,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1154,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1155,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1156,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1157,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1158,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1159,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1160,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1161,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1162,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1163,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1164,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1165,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1166,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1167,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1168,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1169,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1170,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1171,False,False,True,True,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1172,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1173,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1174,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1175,False,False,True,False,False,False,0
e01-tds1,GAUSSIAN_AR1_WEAK,1176,False,False,True,False,False,False,0
